336
0,1.119048,3.615385,89 
1,1.190476,2.941176,92 
2,1.250000,2.777778,90 
3,1.250000,2.500000,90 
4,1.324324,2.333333,87 
5,1.388889,2.272727,87 
6,1.444444,2.166667,90 
7,1.485714,2.000000,90 
8,1.558824,1.962963,90 
9,1.617647,1.896552,92 
10,1.718750,1.833333,90 
11,1.806452,1.806452,92 
12,1.818182,1.714286,98 
13,1.903226,1.685714,95 
14,2.000000,1.589744,98 
15,2.032258,1.575000,100
16,1.101266,3.346154,165
17,1.156626,3.096774,179
18,1.192771,3.000000,182
19,1.202381,2.805556,185
20,1.223529,2.736842,190
21,1.232558,2.650000,194
22,1.255814,2.571429,197
23,1.282353,2.477273,197
24,1.321429,2.413043,198
25,1.337349,2.361702,197
26,1.361446,2.306123,200
27,1.407407,2.280000,198
28,1.419753,2.169811,202
29,1.444444,2.166667,203
30,1.481013,2.127273,202
31,1.512820,2.070175,202
32,1.545455,2.016949,203
33,1.567568,2.000000,197
34,1.613333,1.951613,203
35,1.643836,1.904762,200
36,1.661972,1.873016,197
37,1.694444,1.820896,203
38,1.732394,1.808824,203
39,1.771429,1.771429,203
40,1.782609,1.732394,202
41,1.808824,1.684932,202
42,1.850746,1.675676,202
43,1.907692,1.631579,200
44,1.937500,1.610390,200
45,2.000000,1.589744,198
46,2.016393,1.537500,197
47,2.083333,1.543210,198
48,1.112583,3.294118,318
49,1.143836,3.150943,313
50,1.160839,3.074074,308
51,1.177305,3.018182,306
52,1.191489,2.947368,310
53,1.193103,2.883333,319
54,1.198630,2.822581,323
55,1.216216,2.769231,331
56,1.234483,2.712121,326
57,1.248276,2.661765,329
58,1.260274,2.628572,334
59,1.262069,2.577465,332
60,1.280822,2.561644,337
61,1.303448,2.486842,339
62,1.300000,2.468354,350
63,1.315068,2.430380,344
64,1.319728,2.365854,347
65,1.337838,2.357143,352
66,1.358621,2.317647,348
67,1.363014,2.287356,352
68,1.379310,2.272727,352
69,1.386207,2.233333,353
70,1.409722,2.230769,355
71,1.424658,2.212766,363
72,1.433566,2.180851,356
73,1.440559,2.168421,358
74,1.457747,2.134021,358
75,1.448276,2.100000,365
76,1.482270,2.090000,360
77,1.500000,2.079208,361
78,1.507143,2.048544,361
79,1.517986,2.028846,361
80,1.525180,2.000000,363
81,1.543478,1.990654,363
82,1.557971,1.972477,366
83,1.573529,1.945455,363
84,1.585185,1.927928,363
85,1.595588,1.920354,366
86,1.607407,1.886957,366
87,1.616541,1.869565,363
88,1.629630,1.864407,369
89,1.648855,1.830508,363
90,1.653846,1.822034,360
91,1.674419,1.800000,361
92,1.689922,1.786885,363
93,1.714286,1.770492,358
94,1.710938,1.752000,365
95,1.738095,1.738095,363
96,1.747967,1.720000,355
97,1.754098,1.698413,353
98,1.783333,1.685039,352
99,1.789916,1.664062,350
100,1.820513,1.651163,348
101,1.836207,1.638462,348
102,1.863248,1.614815,355
103,1.867257,1.598485,344
104,1.891892,1.578947,342
105,1.901786,1.566176,347
106,1.935185,1.548148,339
107,1.962963,1.547445,342
108,2.000000,1.524476,350
109,2.027778,1.500000,352
110,2.056604,1.493151,348
111,2.060606,1.478261,326
112,1.132459,3.230187,384
113,1.152174,3.117647,395
114,1.173913,3.085714,400
115,1.189189,3.013699,405
116,1.198925,2.973333,410
117,1.205405,2.934211,410
118,1.203046,2.890244,435
119,1.216216,2.812500,411
120,1.218750,2.752941,429
121,1.226804,2.735632,435
122,1.248705,2.677778,437
123,1.244898,2.652174,444
124,1.261539,2.617021,445
125,1.270408,2.593750,450
126,1.281250,2.562500,444
127,1.282051,2.525253,450
128,1.290816,2.504951,455
129,1.303665,2.490000,445
130,1.321429,2.443396,461
131,1.314721,2.443396,463
132,1.321244,2.405660,455
133,1.333333,2.378378,469
134,1.341969,2.376147,460
135,1.343154,2.331207,463
136,1.331707,2.333333,487
137,1.371859,2.294118,482
138,1.366337,2.262295,489
139,1.362245,2.262712,473
140,1.371287,2.252033,489
141,1.393035,2.240000,492
142,1.397059,2.226562,500
143,1.400990,2.193799,497
144,1.406863,2.190840,503
145,1.422886,2.183206,498
146,1.433498,2.171642,506
147,1.440000,2.149254,502
148,1.443299,2.137405,487
149,1.455000,2.124088,505
150,1.462687,2.115108,510
151,1.470297,2.091549,513
152,1.471503,2.088235,490
153,1.456853,2.050000,498
154,1.477612,2.034247,513
155,1.473430,2.033333,527
156,1.497487,2.027211,513
157,1.507538,2.013423,516
158,1.522843,2.000000,515
159,1.527225,1.976803,498
160,1.527919,1.967320,516
161,1.540404,1.967742,521
162,1.553846,1.967533,516
163,1.551020,1.936306,518
164,1.561497,1.933775,497
165,1.561856,1.905660,516
166,1.582474,1.906832,521
167,1.583333,1.900000,516
168,1.589189,1.884615,498
169,1.597884,1.875776,511
170,1.603093,1.851190,526
171,1.617021,1.853659,513
172,1.624339,1.838323,518
173,1.622222,1.825000,492
174,1.627778,1.808642,494
175,1.644809,1.813253,506
176,1.648352,1.796407,505
177,1.670330,1.788235,508
178,1.668539,1.767857,498
179,1.679775,1.769231,500
180,1.688235,1.750000,479
181,1.702857,1.742690,497
182,1.716763,1.726744,494
183,1.723175,1.700194,497
184,1.726744,1.706897,494
185,1.745562,1.695402,489
186,1.757396,1.677966,492
187,1.771930,1.674033,500
188,1.777108,1.648045,487
189,1.774390,1.644068,481
190,1.791411,1.631285,482
191,1.813665,1.622222,481
192,1.809211,1.608187,453
193,1.832258,1.595506,466
194,1.839744,1.576923,471
195,1.855263,1.575419,461
196,1.863014,1.563218,445
197,1.886667,1.546448,461
198,1.887324,1.531429,437
199,1.917241,1.527472,452
200,1.930070,1.508197,448
201,1.952055,1.500000,461
202,1.978261,1.491803,440
203,1.992537,1.475138,431
204,2.015152,1.477778,427
205,2.046875,1.455556,419
206,2.049180,1.445087,402
207,2.068072,1.434766,411
208,1.155440,3.140845,415
209,1.187166,3.041096,410
210,1.190722,3.000000,426
211,1.192488,3.023809,468
212,1.199005,2.903615,444
213,1.223881,2.860465,448
214,1.232673,2.829545,453
215,1.235294,2.800000,458
216,1.230769,2.752688,466
217,1.232673,2.706522,455
218,1.237864,2.684211,465
219,1.240385,2.659794,469
220,1.248780,2.612245,466
221,1.258065,2.600000,495
222,1.267943,2.572815,479
223,1.259574,2.596491,537
224,1.296804,2.535714,510
225,1.297170,2.500000,494
226,1.288136,2.512397,547
227,1.306667,2.450000,526
228,1.287500,2.472000,556
229,1.315789,2.419355,535
230,1.313807,2.434108,561
231,1.331878,2.382812,544
232,1.316964,2.360000,527
233,1.337838,2.357143,527
234,1.351351,2.343750,532
235,1.354260,2.341085,535
236,1.351111,2.320611,539
237,1.356557,2.314685,585
238,1.376068,2.267606,568
239,1.377119,2.272727,573
240,1.381579,2.266187,555
241,1.385965,2.241135,556
242,1.382609,2.239437,560
243,1.391304,2.222222,563
244,1.401674,2.203947,587
245,1.402597,2.219178,568
246,1.401606,2.208861,611
247,1.413793,2.172185,574
248,1.412017,2.178808,576
249,1.426724,2.149351,577
250,1.439834,2.155279,603
251,1.433476,2.141026,582
252,1.443966,2.133758,582
253,1.444444,2.125786,587
254,1.436441,2.118750,590
255,1.436441,2.105590,590
256,1.461847,2.116279,631
257,1.475207,2.087719,616
258,1.459350,2.075145,623
259,1.476395,2.072289,594
260,1.477912,2.067416,635
261,1.489270,2.053254,598
262,1.487903,2.050000,635
263,1.502075,2.033708,623
264,1.497854,2.029070,600
265,1.502146,2.011494,602
266,1.508621,2.000000,602
267,1.493617,1.971910,606
268,1.510288,1.973118,631
269,1.533333,1.978495,629
270,1.530612,1.973684,642
271,1.535270,1.968085,632
272,1.528139,1.961111,605
273,1.539130,1.955801,605
274,1.544304,1.946808,624
275,1.543478,1.939891,606
276,1.555556,1.938462,644
277,1.563559,1.921875,627
278,1.557018,1.908602,605
279,1.563877,1.908602,605
280,1.570796,1.898396,603
281,1.575758,1.886010,619
282,1.582979,1.878788,632
283,1.591304,1.876923,621
284,1.594828,1.859296,627
285,1.594595,1.853403,600
286,1.611111,1.848039,637
287,1.606987,1.830846,623
288,1.611872,1.829015,597
289,1.622222,1.825000,616
290,1.631111,1.807882,619
291,1.636771,1.806931,615
292,1.641256,1.794118,616
293,1.644144,1.780488,615
294,1.642534,1.779412,611
295,1.662100,1.766990,611
296,1.654378,1.759804,603
297,1.663551,1.745098,598
298,1.683258,1.746479,623
299,1.677570,1.742718,602
300,1.693396,1.725962,600
301,1.695238,1.728155,595
302,1.700000,1.708134,597
303,1.705314,1.705314,589
304,1.713592,1.688995,589
305,1.715686,1.690821,584
306,1.738095,1.682028,606
307,1.742718,1.669767,597
308,1.743719,1.652381,577
309,1.751269,1.642857,573
310,1.753846,1.644231,568
311,1.772021,1.628571,566
312,1.774869,1.622010,561
313,1.788360,1.609524,558
314,1.792350,1.600000,542
315,1.809783,1.585714,548
316,1.803279,1.578947,545
317,1.823204,1.571429,544
318,1.832402,1.569378,539
319,1.846591,1.547619,534
320,1.850575,1.540670,529
321,1.866279,1.528571,526
322,1.884146,1.514706,505
323,1.891566,1.502392,513
324,1.896341,1.495192,508
325,1.913580,1.483254,506
326,1.924528,1.478261,498
327,1.955128,1.466346,495
328,1.966887,1.448781,482
329,1.986667,1.439614,482
330,2.000000,1.436893,479
331,2.020690,1.429268,473
332,2.035211,1.416667,466
333,2.064748,1.406863,461
334,2.086614,1.387435,426
335,2.104478,1.389163,452
