336
0,1.028571,4.500000,72 
1,1.147059,3.545455,75 
2,1.187500,2.923077,73 
3,1.242424,2.733333,77 
4,1.281250,2.562500,77 
5,1.312500,2.333333,78 
6,1.419355,2.200000,80 
7,1.454545,2.086957,87 
8,1.566667,1.958333,82 
9,1.600000,1.846154,83 
10,1.689655,1.814815,85 
11,1.766667,1.766667,90 
12,1.862069,1.687500,90 
13,1.903226,1.638889,98 
14,1.966667,1.594595,98 
15,2.103448,1.525000,100
16,1.031250,4.400000,132
17,1.072464,3.894737,147
18,1.098592,3.545455,153
19,1.140845,3.240000,157
20,1.176471,3.076923,153
21,1.194444,2.965517,163
22,1.225352,2.806452,163
23,1.250000,2.647059,168
24,1.273973,2.513514,173
25,1.305556,2.473684,173
26,1.333333,2.400000,177
27,1.366197,2.309524,177
28,1.402778,2.244444,183
29,1.442857,2.195652,182
30,1.436620,2.125000,183
31,1.485714,2.080000,185
32,1.521739,2.019231,185
33,1.573529,1.981481,187
34,1.588235,1.928571,188
35,1.626866,1.879310,190
36,1.676923,1.847458,188
37,1.714286,1.830508,185
38,1.727273,1.781250,195
39,1.753846,1.753846,195
40,1.796875,1.716418,195
41,1.841270,1.681159,195
42,1.887097,1.647887,197
43,1.903226,1.616438,198
44,1.950820,1.586667,198
45,1.983333,1.565789,197
46,2.033898,1.538462,198
47,2.068965,1.500000,198
48,1.034783,4.576923,237
49,1.077586,4.166667,245
50,1.084746,3.878788,252
51,1.086207,3.705882,248
52,1.094017,3.459460,252
53,1.129310,3.358974,253
54,1.145299,3.268293,258
55,1.170940,3.186047,262
56,1.173554,3.086957,272
57,1.193277,2.958333,270
58,1.204918,2.882353,278
59,1.211382,2.811321,282
60,1.231405,2.709091,282
61,1.235772,2.666667,287
62,1.248000,2.600000,293
63,1.278689,2.557377,290
64,1.295082,2.507936,293
65,1.311475,2.461539,295
66,1.327869,2.417910,298
67,1.344262,2.376812,300
68,1.349594,2.338028,305
69,1.365854,2.301370,307
70,1.370968,2.266667,310
71,1.390244,2.250000,310
72,1.400000,2.243590,317
73,1.434426,2.187500,315
74,1.427419,2.158537,318
75,1.459016,2.144578,318
76,1.471545,2.129412,323
77,1.479675,2.091954,325
78,1.483871,2.044445,328
79,1.512397,2.033333,325
80,1.512195,2.000000,330
81,1.532787,1.989362,330
82,1.558333,1.968421,328
83,1.566667,1.938144,330
84,1.575000,1.928571,332
85,1.596639,1.900000,332
86,1.610170,1.881188,332
87,1.618644,1.854369,333
88,1.641026,1.828571,333
89,1.649573,1.820755,335
90,1.663793,1.803738,333
91,1.686957,1.779817,335
92,1.695652,1.756757,337
93,1.713043,1.743363,338
94,1.734513,1.734513,335
95,1.752137,1.708333,350
96,1.756522,1.683333,345
97,1.775862,1.674797,352
98,1.793103,1.650794,353
99,1.821429,1.645161,345
100,1.837607,1.628788,363
101,1.850877,1.610687,357
102,1.859649,1.593985,358
103,1.891892,1.567164,353
104,1.912621,1.551181,330
105,1.923077,1.538462,335
106,1.951923,1.526316,340
107,1.979798,1.507692,327
108,2.000000,1.496183,327
109,2.019418,1.485714,345
110,2.051546,1.452555,330
111,2.085106,1.451852,323
112,1.050089,4.501541,293
113,1.049645,4.111111,295
114,1.077922,3.952381,327
115,1.093960,3.790698,318
116,1.103896,3.695652,332
117,1.120000,3.500000,327
118,1.131250,3.480769,350
