336
0,1.023810,4.777778,83 
1,1.121951,3.538461,86 
2,1.205128,3.133333,84 
3,1.297297,2.823529,84 
4,1.289474,2.578947,87 
5,1.378378,2.428571,89 
6,1.472222,2.304348,89 
7,1.527778,2.115385,92 
8,1.600000,2.074074,92 
9,1.647059,1.931034,92 
10,1.757576,1.870968,94 
11,1.843750,1.787879,94 
12,1.906250,1.742857,97 
13,2.000000,1.675676,97 
14,2.133333,1.641026,98 
15,2.200000,1.609756,100
16,1.053333,4.647059,149
17,1.076923,4.000000,157
18,1.148649,3.695652,156
19,1.173333,3.384615,160
20,1.217949,3.166667,170
21,1.227848,3.031250,173
22,1.262500,2.885714,179
23,1.296296,2.763158,184
24,1.285714,2.700000,190
25,1.341463,2.558140,192
26,1.382716,2.434783,194
27,1.425000,2.375000,195
28,1.462500,2.340000,198
29,1.468354,2.274510,197
30,1.531646,2.240741,202
31,1.544304,2.178571,203
32,1.571429,2.122807,200
33,1.615385,2.065574,208
34,1.649351,2.015873,208
35,1.675325,1.984615,211
36,1.723684,1.955224,211
37,1.773333,1.900000,214
38,1.786667,1.861111,214
39,1.824324,1.824324,216
40,1.863014,1.789474,216
41,1.902778,1.756410,216
42,1.943662,1.725000,217
43,2.014493,1.716049,216
44,2.058824,1.686747,217
45,2.104478,1.639535,217
46,2.151515,1.613636,217
47,2.218750,1.595506,216
48,1.088000,4.533333,252
49,1.118110,4.057143,262
50,1.140625,3.945946,267
51,1.164062,3.634146,271
52,1.186046,3.558140,276
53,1.193798,3.422222,278
54,1.217054,3.340425,281
55,1.216418,3.260000,292
56,1.251908,3.094340,290
57,1.255639,3.036364,297
58,1.268657,2.982456,300
59,1.291045,2.883333,305
60,1.287770,2.841270,316
61,1.304965,2.746269,322
62,1.328571,2.695652,324
63,1.340580,2.642857,322
64,1.366197,2.586667,335
65,1.385714,2.552632,333
66,1.398551,2.506494,330
67,1.408451,2.469136,343
68,1.422535,2.433735,344
69,1.442857,2.404762,343
70,1.450704,2.367816,349
71,1.453901,2.329545,348
72,1.482517,2.304348,357
73,1.486111,2.276596,360
74,1.506944,2.237113,365
75,1.517241,2.222222,368
76,1.531469,2.190000,367
77,1.539007,2.170000,362
78,1.551724,2.163461,375
79,1.567376,2.145631,367
80,1.583333,2.111111,378
81,1.604167,2.081081,381
82,1.609929,2.063636,375
83,1.631206,2.035398,378
84,1.647482,2.026549,375
85,1.661870,2.008696,378
86,1.678322,1.983471,390
87,1.683099,1.975207,389
88,1.710145,1.950413,383
89,1.717391,1.942623,384
90,1.748201,1.928571,392
91,1.744526,1.896825,386
92,1.776978,1.871212,397
93,1.785185,1.868217,387
94,1.802920,1.857143,395
95,1.817518,1.817518,398
96,1.827068,1.827068,387
97,1.849624,1.795620,392
98,1.875000,1.777778,381
99,1.885496,1.776978,390
100,1.916031,1.767606,395
101,1.938462,1.726027,397
102,1.960938,1.731035,394
103,1.984252,1.714286,394
104,2.000000,1.702703,394
105,2.024590,1.691781,384
106,2.052632,1.683453,363
107,2.084034,1.664430,383
108,2.118644,1.655629,384
109,2.145299,1.640523,386
110,2.170940,1.617834,389
111,2.201754,1.619355,383
112,1.130605,4.378023,286
113,1.139073,4.095238,314
114,1.171429,3.904762,297
115,1.186207,3.739130,310
116,1.193548,3.700000,332
117,1.221477,3.500000,324
118,1.225166,3.425926,330
119,1.241830,3.333333,337
120,1.253247,3.271186,341
121,1.269231,3.193548,349
122,1.278481,3.107692,356
123,1.287500,3.029412,362
124,1.302469,2.971831,368
125,1.310976,2.945205,375
126,1.337423,2.868421,378
127,1.335329,2.822785,387
128,1.359281,2.768293,392
129,1.352941,2.705882,398
130,1.353659,2.642857,384
131,1.341177,2.620690,397
132,1.327684,2.611111,411
133,1.381503,2.515790,411
134,1.378531,2.489796,421
135,1.400231,2.508164,441
136,1.389189,2.447619,443
137,1.378947,2.448598,452
138,1.422460,2.396396,454
139,1.401042,2.401786,462
140,1.439153,2.365217,463
141,1.467391,2.389380,456
142,1.453552,2.353982,451
143,1.483871,2.338983,465
144,1.491892,2.319328,463
145,1.494565,2.310924,462
146,1.505319,2.300813,475
147,1.502618,2.277778,481
148,1.518325,2.248062,486
149,1.515625,2.255814,487
150,1.526042,2.219697,490
151,1.525510,2.198529,500
152,1.540816,2.188406,503
153,1.548718,2.188406,503
154,1.564767,2.172662,502
155,1.569231,2.170213,508
156,1.569231,2.139860,508
157,1.573604,2.137931,514
158,1.586735,2.115646,514
159,1.601907,2.096587,514
160,1.605128,2.114865,516
161,1.617347,2.085526,521
162,1.625641,2.071895,521
163,1.632653,2.064516,525
164,1.636364,2.037736,532
165,1.642857,2.037975,527
166,1.661538,2.037736,529
167,1.666667,2.018634,530
168,1.671795,2.012346,532
169,1.680412,2.000000,530
170,1.695876,1.970060,535
171,1.695876,1.970060,535
172,1.706186,1.958580,537
173,1.722513,1.958333,532
174,1.730570,1.941860,540
175,1.735751,1.936416,541
176,1.739583,1.930636,540
177,1.752632,1.924855,537
178,1.768421,1.909091,540
179,1.763158,1.892655,540
180,1.781915,1.892655,537
181,1.791444,1.882023,537
182,1.792553,1.872222,540
183,1.810389,1.855708,540
184,1.822581,1.842391,541
185,1.832432,1.832432,540
186,1.835165,1.835165,532
187,1.846154,1.816216,535
188,1.865922,1.815217,530
189,1.872928,1.793651,538
190,1.887640,1.787234,532
191,1.898876,1.778947,533
192,1.914773,1.764398,532
193,1.925714,1.755208,530
194,1.936046,1.752632,524
195,1.960000,1.723618,538
196,1.976331,1.730570,522
197,1.994186,1.706468,537
198,2.005952,1.710660,525
199,2.024096,1.705584,522
200,2.041667,1.681373,533
201,2.061728,1.686869,517
202,2.079755,1.661765,524
203,2.099379,1.648780,522
204,2.129870,1.656566,503
205,2.145695,1.653061,497
206,2.165563,1.635000,500
207,2.201026,1.604483,500
208,1.177419,4.171429,263
209,1.190476,3.977273,314
210,1.238461,3.744186,284
211,1.238806,3.608696,294
212,1.250000,3.541667,300
213,1.266187,3.384615,310
214,1.298507,3.283019,303
215,1.300699,3.263158,324
216,1.305556,3.186441,327
217,1.328671,3.064516,329
218,1.303571,3.128572,381
219,1.344156,3.000000,357
220,1.352564,2.930556,363
221,1.358491,2.880000,371
222,1.372671,2.833333,379
223,1.386503,2.790123,386
224,1.385542,2.771084,394
225,1.355191,2.818182,427
226,1.401163,2.677778,411
227,1.397727,2.673913,421
228,1.426901,2.623656,414
229,1.426966,2.618557,432
230,1.404372,2.570000,440
231,1.451977,2.544554,433
232,1.430107,2.509434,452
233,1.412060,2.554545,479
234,1.442105,2.490909,465
235,1.400966,2.500000,497
236,1.446154,2.431035,478
237,1.469072,2.435897,481
238,1.471503,2.406780,479
239,1.476923,2.400000,484
240,1.477157,2.385246,490
241,1.462264,2.403101,524
242,1.456731,2.367188,513
243,1.495146,2.333333,517
244,1.507246,2.328358,522
245,1.492754,2.305970,519
246,1.509615,2.308824,525
247,1.521739,2.299270,525
248,1.533333,2.267606,537
249,1.518018,2.277027,563
250,1.535545,2.265734,540
251,1.510638,2.275641,595
252,1.548387,2.240000,559
253,1.547511,2.235294,568
254,1.544248,2.222930,581
255,1.559633,2.207792,563
256,1.563063,2.210191,575
257,1.556561,2.205128,571
258,1.561086,2.197452,573
259,1.572072,2.194968,578
260,1.569507,2.187500,579
261,1.571429,2.172839,583
262,1.589520,2.166667,600
263,1.582222,2.157576,589
264,1.586498,2.148571,621
265,1.588983,2.130682,619
266,1.601732,2.126437,610
267,1.613043,2.120000,610
268,1.609649,2.121387,603
269,1.619048,2.101124,614
270,1.616667,2.086021,638
271,1.630901,2.099447,622
272,1.632479,2.087432,625
273,1.632479,2.087432,625
274,1.636752,2.070270,627
275,1.634855,2.052083,646
276,1.648536,2.052083,644
277,1.650862,2.059140,625
278,1.661017,2.041667,640
279,1.662447,2.041451,643
